year,county,adj_supply_any,adj_supply_ccc,adj_supply_hr,adj_supply_public,totcost_any,totcost_ccc,totcost_hr,totcost_public,quality_premium
2013,Mower,.42179462,.096497886,1.1943199e-09,.010078241,119.23833,149.09229,285.08658,13.144032,2.3496621
2013,Washington,.48320794,.22860368,.12052409,.0067849839,201.51422,261.09006,260.81189,15.658455,1.4403446
2013,Carlton,.58165753,.13754836,.038447242,.11845055,114.46964,148.49701,158.60742,26.479704,1.2430314
2013,Olmsted,.76046765,.21472037,.10765798,.098554961,160.82481,233.86148,250.03514,9.3198938,1.531364
2013,Wabasha,.72149068,.067089073,0,.020059545,127.14149,183.1926,295.22714,34.362766,2.2736001
2013,Fillmore,.95107567,.17103581,0,.32145506,106.55755,191.26224,294.52643,40.011475,2.5072949
2013,Winona,.76650375,.1771438,.060872663,.03810728,119.39258,170.88806,190.00322,13.05043,1.5572046
2013,Lake,.36358351,.03003733,0,.050600424,113.31261,193.93701,216.12265,27.20941,1.6919339
2013,Houston,.82836896,.099134587,0,.067150071,111.6987,159.20563,235.38225,11.741597,1.9742471
2013,Cook,.62227398,.11505498,0,0,144.79413,158.34021,415.97528,229.18796,3.0284319
2012,Marshall,.53026354,.046477731,,.083125465,100.85537,693.57764,,455.09064,
2012,Kittson,.55500221,0,,.092592776,96.322304,989.62506,,171.73505,
2012,Polk,.67217314,.091556288,,.13579763,99.877907,280.48486,,75.470818,
2012,Traverse,.82693708,0,,.21848738,95.107063,549.85657,,193.45331,
2012,Norman,.8113268,.23958302,,.16390787,94.062904,294.86429,,124.56133,
2012,Clay,.61677438,.16109948,,.033571586,124.32535,216.31322,,47.958736,
2012,Wilkin,.68512839,.010490702,,.050127853,108.09785,548.75598,,104.48824,
2012,Big Stone,.53005815,1.1496626e-14,,.095200956,87.521477,377.48422,,61.905067,
2012,Pennington,.74495435,.11668392,,.021392418,108.09014,225.37146,,106.3184,
2012,Lincoln,.63893062,0,,.000042563468,97.034164,357.35306,,388.77722,
2012,Rock,.80245191,0,,.0325475,99.700211,425.6879,,320.97574,
2012,Pipestone,.5552879,.069867902,,5.7123558e-16,105.13768,211.59045,,389.23477,
2012,Lac qui Parle,.44745779,3.1838642e-06,,.077068262,95.243645,396.80634,,69.663445,
2012,Red Lake,1.4801029,.10073082,,.7319991,84.309204,397.01013,,62.520679,
2012,Yellow Medicine,.78635079,.047539908,,.084276058,94.385895,298.97327,,61.133533,
2012,Otter Tail,.45425737,.04564444,,.048257153,105.01194,299.97964,,75.043022,
2012,Roseau,.71872407,0,,.099821977,91.236786,1040.0316,,21.835762,
2012,Stevens,.67876714,.11286046,,.034499526,99.096451,199.71571,,97.625763,
2012,Becker,.60416424,.015841754,,.11605844,107.08465,346.47665,,36.426556,
2012,Grant,.46600994,0,,.10804661,93.563972,415.89246,,50.848385,
2012,Swift,.80686629,.10902555,,.062507272,97.796707,296.3732,,46.795082,
2012,Murray,.76535994,.15259224,,6.5655146e-15,99.592316,281.63037,,314.01248,
2012,Lyon,.84940368,.17219852,,.05073294,102.18716,169.18668,,78.017899,
2012,Nobles,.34506696,.047044352,,.041837107,85.48983,185.07675,,65.096352,
2012,Mahnomen,.34578466,.036196534,,.14238462,67.883362,248.99988,,36.493,
2012,Chippewa,.66497433,.084474474,,.086914606,88.211578,182.23247,,19.018106,
2012,Pope,.52736568,.10681005,,.07591249,92.528793,194.27097,,46.612251,
2012,Douglas,.88188052,.10932368,,.06742458,108.57047,184.70061,,33.915031,
2012,Redwood,.60522842,.0030676336,,.04423245,99.090141,408.84155,,123.13905,
2012,Clearwater,.36526975,0,,.11533539,86.549927,558.05267,,57.250031,
2012,Beltrami,.6230216,.06424699,,.21000685,92.820969,240.04733,,78.102524,
2012,Renville,.9167223,.077846564,,.22872485,99.755348,298.07126,,70.430428,
2012,Jackson,.76253784,.17294072,,.041173864,107.42622,273.67996,,112.18089,
2012,Cottonwood,.49373886,.03421938,,.048270032,95.321907,237.14827,,54.087692,
2012,Kandiyohi,.45482716,.072292253,,.026653526,109.80962,197.67789,,18.046488,
2012,Hubbard,.46167991,.047522992,,.053362735,109.88496,322.03247,,96.489723,
2012,Todd,.35014322,2.7148455e-09,,.10481117,80.050537,414.60165,,33.900795,
2012,Wadena,.4198063,.03196834,,.061765525,90.888504,349.96033,,38.560078,
2012,Stearns,.63359976,.12199422,,.013201957,126.99316,200.17261,,44.512726,
2012,Brown,.93788058,.1391149,,.083518274,99.844902,173.88779,,99.977043,
2012,Lake of the Woods,.41836333,0,,.093023494,95.567665,996.38208,,274.85519,
2012,Watonwan,.53547859,.16123703,,.024115346,89.321465,99.168297,,92.039299,
2012,Cass,.48294595,.036755566,,.20965435,96.86924,344.23752,,71.136475,
2012,Martin,.74118519,.080547854,,1.4547989e-14,103.01942,219.19992,,269.56485,
2012,Meeker,.45895147,.10723922,,.044791352,115.25589,255.88841,,57.679489,
2012,Nicollet,.75154787,.31647298,,.0099720396,133.83415,166.13948,,53.028645,
2012,Morrison,.51371932,.02227661,,.060785249,100.4174,295.09238,,91.930656,
2012,Sibley,.56758469,.00094020762,,.031430721,109.49267,285.31891,,40.075474,
2012,McLeod,.69090438,.081349656,,.072204895,109.68294,235.51559,,14.254049,
2012,Itasca,.48622096,.067999855,,.14189972,99.425484,245.47566,,36.567158,
2012,Blue Earth,.88991404,.23320705,,.16920142,110.87747,151.15738,,32.897255,
2012,Crow Wing,.50758684,.12413579,,.047012147,121.08829,200.56537,,45.739227,
2012,Koochiching,.42010224,.025823832,,.10854054,99.281677,711.10779,,45.737114,
2012,Benton,.61543185,.11675816,,.0090310639,129.86037,206.66479,,40.703285,
2012,Faribault,.60214019,.12311078,,.10012928,101.35226,151.75731,,69.98764,
2012,Wright,.48540682,.10093939,,.019932374,149.47858,212.56725,,16.606665,
2012,Sherburne,.51736951,.15025315,,.0073388405,144.83955,199.42366,,25.778992,
2012,Carver,.48343372,.23082836,,.0030655414,194.98212,245.62079,,25.901443,
2012,Le Sueur,.72053629,.030278435,,.07431823,125.87668,226.67433,,74.577721,
2012,Mille Lacs,.50148767,.24342008,,.0092717037,123.13113,173.54269,,112.57952,
2012,Scott,.58190721,.17928527,,.010939412,187.42653,253.4325,,38.108631,
2012,Aitkin,.56205237,.11210514,,.050999977,116.05154,302.28513,,137.25526,
2012,Waseca,.68576509,.078372695,,.01464422,105.5652,138.06436,,23.443615,
2012,Hennepin,.44584528,.28639627,,.019605579,219.38272,260.36658,,15.71614,
2012,Freeborn,.45988014,.091437638,,.049813394,109.18814,218.58868,,49.210526,
2012,Isanti,.34667858,.18891539,,4.4924648e-36,146.13931,189.1738,,108.3895,
2012,Rice,.48357192,.11381342,,.030959275,135.21895,184.05891,,19.187723,
2012,Kanabec,.93055636,.039267562,,.50321102,95.448212,191.74257,,64.094482,
2012,Anoka,.53164959,.22092582,,.011892154,179.71942,231.85849,,22.614832,
2012,Steele,.84520322,.20287104,,.056595627,121.67209,193.49365,,17.246883,
2012,Dakota,.58447027,.27166882,,.0074837701,201.18448,252.81328,,16.425701,
2012,Ramsey,.42799547,.23121957,,.028224938,191.60179,241.31995,,10.111344,
2012,Pine,.34401587,.018208941,,.012837441,126.77179,227.88976,,143.49123,
2012,Chisago,.4313547,.13059123,,4.4653584e-06,146.63786,222.71114,,75.049446,
2012,St. Louis,.51201504,.15330134,,.10302103,112.40061,198.86343,,37.008278,
2012,Dodge,.69939882,.097266644,,.040645365,122.71103,226.48686,,32.740894,
2012,Goodhue,.61270905,.093817502,,.093693942,126.58926,181.62634,,48.869431,
2012,Mower,.40220529,.094774425,,.010078241,115.33728,163.0565,,18.917124,
2012,Washington,.49137309,.22930366,,.0067928461,195.92058,255.13699,,21.566328,
2012,Carlton,.50132895,.10747224,,.10509999,110.84766,212.34883,,87.431061,
2012,Olmsted,.76549405,.2218568,,.096298128,156.85649,228.33406,,11.112873,
2012,Wabasha,.68091911,.067089073,,.018053589,122.26511,207.29518,,195.81616,
2012,Fillmore,.9571026,.15838957,,.32228103,106.1595,251.09607,,96.194954,
2012,Winona,.75182563,.1771438,,.035441037,116.93875,212.87968,,15.737376,
2012,Lake,.25294879,.03003733,,.020009916,114.99422,390.40918,,107.50165,
2012,Houston,.78736264,.099134587,,.067206301,108.49612,192.36655,,41.720337,
2012,Cook,.62993127,.11505498,,.14165734,107.52191,657.12384,,61.088238,
2016,Marshall,.56162119,.047446016,.022222277,.13312933,67.432106,716.70123,672.20844,78.872757,9.3488264
2016,Kittson,.68649387,0,0,.21305844,47.897732,1035.0887,1045.5433,87.30587,19.750702
2016,Polk,.7003361,.18062824,.15142985,.10139711,83.881989,244.32445,167.34201,37.563011,2.2135019
2016,Traverse,.80017221,0,,.25288513,35.30806,400.52557,,25.724724,
2016,Norman,.7809124,.083545454,9.0477972e-14,.309374,38.361618,232.5715,76.79007,65.98632,2.5383332
2016,Clay,.55664259,.15870567,.058376547,.039286569,120.36931,229.14821,149.63019,28.3262,1.2174221
2016,Wilkin,.6552943,.0098549016,0,.15536225,55.137325,602.18329,480.13263,32.827324,8.7642097
2016,Big Stone,.59535152,1.1496626e-14,0,.13373996,36.122849,394.58963,560.24097,53.974155,1.2686731
2016,Pennington,.71989816,.11356831,.01112678,.058877166,103.29034,203.16986,160.99062,39.196159,1.5127645
2016,Lincoln,.75085813,0,.0036019657,.18364614,29.04373,605.17719,211.1994,27.226212,3.7994869
2016,Rock,.69536358,0,0,.062356781,55.075092,560.93378,521.40857,27.699961,9.6214933
2016,Pipestone,.70205218,.069867902,.018682409,.15032627,47.428112,273.22708,146.81503,14.118678,3.3807173
2016,Lac qui Parle,.5161894,.02262258,.000055335433,.17397347,57.381973,314.6312,116.04584,89.689491,1.6702583
2016,Red Lake,1.6178797,.1058965,.047505137,.90383178,51.24078,365.71564,146.35799,10.841484,3.1560013
2016,Yellow Medicine,.80203229,.069983929,.12104991,.11612177,41.840347,302.96231,86.262581,51.058392,2.6522844
2016,Otter Tail,.46415073,.038921032,.021261286,.083466932,59.806248,270.2395,171.46251,40.013618,2.9170918
2016,Roseau,.65902478,0,.016190477,.088914856,54.889713,1041.8566,631.04059,72.015205,11.768168
2016,Stevens,.72972858,.08136452,.11943185,.15734155,34.198631,180.72223,76.75573,22.187614,2.9456325
2016,Becker,.59722769,.057008378,.11420631,.13129139,78.427322,366.22632,197.53963,48.398926,1.8269558
2016,Grant,.59166193,0,.051770374,.22682607,52.497845,590.84448,73.058212,16.467813,.87755448
2016,Swift,.72398007,.10902555,4.2461732e-23,.16265923,49.640076,309.0079,396.21576,86.766136,5.5841389
2016,Murray,.74927282,.15255037,.00011776821,.1075492,48.601025,312.58939,529.4035,56.116386,11.835359
2016,Lyon,.85822946,.1492926,.064282842,.12436622,54.609093,187.35265,80.339035,8.9315023,1.3926364
2016,Nobles,.42512086,.052413333,.042862598,.13022272,39.846622,189.9411,66.951134,40.788986,1.348821
2016,Mahnomen,.44475877,0,.15000266,.18310505,38.553116,486.34335,265.46634,23.614346,4.3140149
2016,Chippewa,.63789135,.084474474,.054112379,.099626169,56.169601,164.18933,124.88024,35.318218,2.365068
2016,Pope,.45215204,.094776161,3.3675042e-06,.051627211,66.954979,235.24573,291.53772,37.322132,3.8230765
2016,Douglas,.84653187,.12283695,.017515862,.081107974,74.770264,211.96718,182.89653,28.857367,2.5909848
2016,Redwood,.5543465,.0022069304,.038745489,.10126375,50.087643,421.22946,174.3083,53.071346,3.6967721
2016,Clearwater,.46350083,0,.056665469,.09770377,61.129089,589.27771,321.67081,59.013474,5.3455729
2016,Beltrami,.51944888,.045095861,.011665759,.14278278,61.690697,311.92844,257.37189,39.907234,2.8044672
2016,Renville,.66571927,.13717189,1.3749786e-06,.11212491,39.859802,212.1788,231.86319,15.539964,7.1552749
2016,Jackson,.77340984,.15702213,.031944443,.16753449,65.036049,199.85014,84.832657,38.372116,1.8089147
2016,Cottonwood,.51605457,.03421938,.043135695,.080241762,30.826748,158.0211,51.295712,18.126879,1.6288975
2016,Kandiyohi,.48503849,.097033352,.09215904,.071810462,71.842934,209.76006,148.22713,10.742891,2.8934755
2016,Hubbard,.46512863,.071207188,.14411879,.018684493,78.246925,285.7926,194.2934,185.33469,2.9162726
2016,Todd,.4400079,.03390339,.054309439,.13359264,52.823074,363.76248,223.99301,28.950947,5.6439643
2016,Wadena,.54999548,.036685005,.024622403,.14933766,48.683319,348.65271,176.6584,31.901308,3.275352
2016,Stearns,.62378162,.16078632,.076475538,.048260421,110.74567,203.38832,221.76089,14.982797,2.6285603
2016,Brown,.88756686,.15900135,.07473968,.13638338,67.896378,174.29401,123.88416,17.332933,1.7107908
2016,Lake of the Woods,.43951142,0,.052004065,.15513231,54.586166,708.35809,92.289192,157.5481,1.1243348
2016,Watonwan,.40427372,.13877028,.09211871,.036955297,36.136509,58.32737,41.711765,17.022532,1.2422016
2016,Cass,.44876021,.026003821,.096362762,.17201753,62.83218,372.22333,166.26724,51.276787,2.4399788
2016,Martin,.91413635,.14530119,5.8153237e-14,.11400323,61.873421,229.06508,465.88568,43.165836,11.442027
2016,Meeker,.46970761,.13026597,.10620335,.072399855,83.502121,272.34555,196.49002,14.928647,2.757539
2016,Nicollet,.63464308,.2498028,.01679302,.049667306,111.25078,188.08908,138.01465,13.345933,1.3390696
2016,Morrison,.54843462,.049358584,.11460661,.070619829,76.85067,221.61795,144.80922,44.737606,2.4757123
2016,Sibley,.60667092,.00093735737,.022329487,.10262798,54.736526,339.83884,91.072495,9.3857965,2.0142004
2016,McLeod,.68449247,.13564022,.037442088,.091912486,89.798676,201.75806,141.93619,9.2980366,1.7243752
2016,Itasca,.50604427,.090686478,.14703706,.14845513,56.090641,103.94328,104.51122,49.816307,1.8706982
2016,Blue Earth,.82686031,.28282192,.02453733,.19964826,101.65577,168.68175,156.10963,12.233696,1.3520107
2016,Crow Wing,.48167583,.16150732,.04330704,.057320826,96.029755,212.37947,192.65126,32.543129,2.1938457
2016,Koochiching,.52205664,0,0,.19040561,34.549187,811.25104,428.28363,16.171116,3.6763544
2016,Benton,.65951848,.18013909,.063711211,.032077223,116.47786,200.00395,190.11595,21.339348,1.6976197
2016,Faribault,.71823657,.19415151,.15218738,.11628411,51.13549,174.46985,145.75064,51.432346,3.8878722
2016,Wright,.45289776,.12503222,.074959159,.043492284,152.15306,244.70251,203.82726,10.893245,1.3022351
2016,Sherburne,.50240707,.16925393,.031270117,.023431145,148.70522,214.77518,220.51584,12.372355,1.4958581
2016,Carver,.53475618,.3367016,.15178795,.020929515,209.15352,256.22394,264.65262,9.9094868,1.3173585
2016,Le Sueur,.68536937,.077327937,.084016502,.10375684,92.692589,236.72928,173.85312,10.477223,2.2483649
2016,Mille Lacs,.53861314,.26495022,.058687579,.055326223,108.82787,190.74304,156.41508,37.251163,1.7032886
2016,Scott,.53395402,.20172244,.070473306,.021463059,198.20959,269.83444,280.52664,8.697443,1.4715472
2016,Aitkin,.60192418,.0036002314,.093377151,.16047749,64.7211,362.2493,159.46725,50.478741,2.4446783
2016,Waseca,.49045891,.068582721,3.2909416e-16,.069599658,61.988716,119.64057,314.38776,6.0119619,4.6304765
2016,Hennepin,.54292291,.39843535,.17686766,.036124896,242.38354,284.88483,300.12567,7.8552089,1.2747921
2016,Freeborn,.43133047,.10103893,.05051,.037464794,66.674408,187.54861,85.303383,23.678667,1.4181395
2016,Isanti,.35022339,.17303395,.090848878,.031148022,140.26448,224.55402,184.68759,23.64266,1.3760074
2016,Rice,.42718339,.11965386,.033289827,.038380645,116.57101,172.70691,100.43575,8.941699,.82420921
2016,Kanabec,1.0975686,.11788618,.067745358,.55375719,62.966507,214.89711,120.82458,25.736715,1.5165399
2016,Anoka,.49619195,.24256901,.13788392,.033542577,196.52525,257.00095,253.8391,9.8320379,1.3529356
2016,Steele,.70677465,.16010167,.085901871,.059505273,96.491539,205.12881,216.04178,7.693532,2.6568196
2016,Dakota,.57079291,.31758147,.14063209,.03381113,218.3098,275.26495,284.06708,8.1097279,1.3631489
2016,Ramsey,.43741181,.2624757,.15260847,.059481096,207.41661,274.43292,278.91629,7.4655342,1.3327338
2016,Pine,.3945837,.053454466,.089970894,.063103519,81.963173,255.54454,154.69212,35.227596,2.4705594
2016,Chisago,.40682691,.12712555,.03980203,.040703505,137.74051,237.05394,230.34848,13.090901,1.6088361
2016,St. Louis,.49647433,.17468987,.053571887,.11009298,65.829834,177.62714,152.25876,20.256104,2.6395533
2016,Dodge,.67474771,.10909022,.00041759785,.054857537,99.035034,216.10818,169.92322,26.520561,1.8434637
2016,Goodhue,.4981215,.10205067,.09112455,.052827898,109.44615,192.3557,221.01082,13.21886,2.2885828
2016,Mower,.41160923,.076040216,.066625305,.074342497,55.337162,149.55437,68.391434,11.244936,1.0488163
2016,Washington,.50776094,.24740003,.13364519,.052049544,199.27664,281.2847,278.29974,8.2165203,1.3890784
2016,Carlton,.56811291,.2383029,.27308956,.070496142,75.366676,167.89116,136.27356,21.554941,2.6537383
2016,Olmsted,.71895015,.27294037,.17252302,.10180184,152.58263,245.04686,242.87163,8.2488079,1.7676551
2016,Wabasha,.65244323,.067089073,.052621689,.06840279,76.707283,181.61392,143.92609,29.335289,2.4614897
2016,Fillmore,.67625719,.22998069,3.6590345e-15,.10138015,51.585079,251.38089,301.6608,48.87973,3.9395671
2016,Winona,.73073494,.19074357,.10784112,.063018002,105.30236,199.09958,176.65433,20.745087,1.6270577
2016,Lake,.23906481,0,0,.0463962,44.713627,518.82922,517.87421,23.263527,9.9208632
2016,Houston,.78635663,.099953458,.27842873,.14302216,67.086678,226.44212,157.39479,36.313786,2.7122316
2016,Cook,.87483412,.069032989,.23014048,.14314832,71.487511,607.14825,262.88965,219.45834,3.4785771
2017,Marshall,.42872944,.045509443,.061904915,.11403307,113.17852,740.02936,115.9534,96.852501,1.1380558
2017,Kittson,.42085046,0,,.12704724,117.95366,1044.7213,,240.64391,
2017,Polk,.58243328,.21382858,.17261533,.080495715,127.05048,263.66599,171.81892,154.22174,1.3692211
2017,Traverse,.7378906,0,,.25288513,92.64106,395.37631,,44.153831,
2017,Norman,.63307756,.083545454,1.2063268e-13,.31142211,93.572601,260.25977,127.32848,103.91643,1.1031923
2017,Clay,.41488791,.12604532,.088797301,.028129339,140.21988,251.64052,174.08084,61.293381,1.2063756
2017,Wilkin,.45967522,.0098549016,,.064232588,104.1984,565.55365,,114.31963,
2017,Big Stone,.41961414,1.1496626e-14,,.070827425,120.53739,396.11548,,138.31702,
2017,Pennington,.55156684,.11356831,.011988208,.043168195,128.60509,246.46982,121.57063,42.239353,.95355392
2017,Lincoln,.56664073,0,.063575521,.19340141,78.793938,553.58722,194.37715,93.515343,1.8042468
2017,Rock,.36390018,0,,5.8760641e-14,105.86789,444.2067,,106.7963,
2017,Pipestone,.40573916,.069867902,8.7327728e-11,.034790598,109.63046,238.26576,137.6778,78.028885,1.126912
2017,Lac qui Parle,.34369263,.017110202,3.3711009e-07,.09948568,180.34094,344.86069,140.82613,205.85266,1.2850034
2017,Red Lake,1.4819487,.14002782,.057006162,.90383178,83.453735,424.07642,133.50558,22.893484,1.177706
2017,Yellow Medicine,.44786644,.047999002,.058996513,.025871824,117.58423,417.78055,286.3244,178.0466,2.6007109
2017,Otter Tail,.31552899,.027610768,.077353105,.056502886,107.98583,397.08746,203.71742,70.347229,1.6115727
2017,Roseau,.41394657,0,.036559138,.092774682,107.09778,1048.6331,108.61247,65.166389,1.0437168
2017,Stevens,.39992759,.08136452,.020990826,.049641479,111.53122,233.80609,107.75696,231.07048,1.0427794
2017,Becker,.45444417,.022475408,.10357364,.13765641,122.45646,455.87189,150.71536,84.581329,1.1217682
2017,Grant,.35650429,0,0,.14479981,74.773682,534.28577,139.52776,38.441105,1.1535568
2017,Swift,.52101564,.10902555,4.7769447e-23,.093592264,109.38865,301.80856,376.47479,97.369751,2.4646733
2017,Murray,.57036716,.15255037,.00066378439,.052889563,125.88748,318.72961,461.47702,108.54088,4.4264235
2017,Lyon,.61507767,.12764181,.074493743,.080080777,108.40289,279.42001,166.44661,51.078579,1.3710877
2017,Nobles,.30832326,.052413333,.03943751,.07741522,82.527122,187.75473,106.70229,48.208721,.99136811
2017,Mahnomen,.38022372,0,.13156867,.19085924,67.25753,499.45886,161.33391,31.979681,1.3060079
2017,Chippewa,.45405361,.10715997,.027169449,.060032379,108.57902,204.40393,126.02464,46.121563,1.1521252
2017,Pope,.36542639,.094776116,4.1006830e-26,.007277994,130.68539,230.58002,119.31271,218.42433,1.0846701
2017,Douglas,.67784566,.14434101,.11656705,.093491107,118.13044,226.55362,158.71104,38.845734,1.2906061
2017,Redwood,.40677473,.0022069304,.027467187,.063053355,100.03672,428.79269,208.23123,82.472855,1.6571823
2017,Clearwater,.33450305,0,.030567866,.10758699,104.66373,610.11609,378.68967,84.434761,2.8985229
2017,Beltrami,.38618833,.049938131,.015958691,.10720968,113.53501,332.47626,310.57785,45.916519,2.0586493
2017,Renville,.48059309,.1231995,2.4115830e-06,.066575684,78.558037,250.37639,208.15804,44.167286,1.612574
2017,Jackson,.56450641,.15702213,.06134231,.10029654,114.28728,201.08319,102.98361,83.240791,.83463985
2017,Cottonwood,.38429928,.045248568,.057038687,.09705621,80.594734,181.29147,85.172287,44.285454,.78007722
2017,Kandiyohi,.37643105,.10078658,.11532048,.040048324,117.48774,212.6534,166.2256,12.887597,1.3607719
2017,Hubbard,.3574951,.083741523,.13010359,.018236326,119.92439,323.68414,246.13991,188.84395,1.7985381
2017,Todd,.27397782,.0026611194,.022653,.12816782,76.04673,361.39868,233.7984,36.377037,2.0440361
2017,Wadena,.43005902,.03196834,.036007032,.13960296,98.47303,390.28418,201.31168,39.486664,1.4328625
2017,Stearns,.48723838,.14796306,.080909222,.039818697,138.1481,217.65564,228.74075,16.967953,1.7189528
2017,Brown,.66853118,.13603678,.094003767,.089266419,103.45362,200.15567,123.24014,15.425762,1.0381337
2017,Lake of the Woods,.26818368,0,.052004065,.093134783,100.37248,781.13721,107.284,112.84058,.87686956
2017,Watonwan,.40557316,.16447125,.18193035,.042833336,84.205872,109.52956,79.114998,17.685961,.89050359
2017,Cass,.34508452,.026686605,.081456058,.15416813,109.32848,404.06049,293.51041,77.557335,1.9554912
2017,Martin,.65297788,1.7435132e-36,.011349856,.13124757,93.00161,426.29718,186.85608,30.475027,1.7544347
2017,Meeker,.33095899,.13026597,.15309505,.034511138,130.99385,281.05817,217.00516,89.983208,1.8009539
2017,Nicollet,.51430863,.23794065,.042729728,.037144054,140.53246,201.44312,149.58788,29.750612,1.0447232
2017,Morrison,.4538376,.056890603,.063868888,.074603781,107.66183,232.64265,199.36858,56.372639,1.7195704
2017,Sibley,.41921875,.00073960784,.032993168,.080993928,91.859802,329.61914,133.87465,13.72409,1.0169078
2017,McLeod,.52523863,.12353604,.078347929,.079669833,119.53132,215.76414,199.67459,22.222183,1.5715748
2017,Itasca,.33975303,.086267129,.15050223,.12301693,123.36594,222.31558,141.94289,69.225311,1.0313402
2017,Blue Earth,.71190935,.29467288,.054576349,.1709578,119.17535,187.72496,168.95596,15.929884,1.1850761
2017,Crow Wing,.43188071,.16997361,.080054648,.065782502,127.04391,229.84254,213.28914,38.138779,1.5216434
2017,Koochiching,.28832501,0,.01681312,.1221934,109.21178,820.21735,127.23508,52.140747,1.1527663
2017,Benton,.4899635,.14694554,.064428128,.025601462,143.15956,218.63342,211.85742,23.640203,1.4803845
2017,Faribault,.49786511,.13889815,.13874951,.062394828,112.91979,254.39484,156.94829,66.574348,1.2736423
2017,Wright,.34996447,.11426976,.068003371,.033796672,157.77242,244.92882,200.88441,14.940822,1.2729628
2017,Sherburne,.3804864,.16380425,.037952755,.019756675,154.01588,223.66939,201.46181,22.451578,1.2739074
2017,Carver,.41029453,.26565245,.14541705,.012163292,214.8172,277.54459,270.1745,30.21294,1.35182
2017,Le Sueur,.54630584,.094941199,.10504349,.088030413,122.13674,262.72726,173.41342,16.597994,1.2765929
2017,Mille Lacs,.40674552,.22884464,.098523431,.03396523,127.93203,188.43991,169.32683,68.228348,1.3272289
2017,Scott,.42162466,.16958195,.081350133,.015190611,204.0488,263.91083,263.60632,15.98574,1.3884684
2017,Aitkin,.43817076,.0036002314,.076575696,.16047749,101.78654,398.47488,159.23259,65.06797,1.1494687
2017,Waseca,.41319925,.078275971,4.3550210e-16,.054157633,104.81753,144.39355,314.66772,14.31647,2.6839733
2017,Hennepin,.46237448,.34836105,.18190542,.029719841,248.72563,289.12851,307.0733,9.0063229,1.3167357
2017,Freeborn,.31411996,.10748186,.13554898,.031395644,114.65215,207.67596,161.18736,35.282116,1.4658051
2017,Isanti,.27128163,.17300023,.095110126,.017706752,156.50082,226.47551,180.22641,51.983097,1.1146681
2017,Rice,.33575815,.11459894,.066118546,.039035924,136.56766,198.45598,169.06601,12.979138,1.1170493
2017,Kanabec,.83200061,.039267562,.087319404,.52907401,86.56311,240.62846,128.50011,51.247406,1.0410619
2017,Anoka,.4291074,.22091296,.14088464,.038499061,197.40364,265.19611,255.83813,16.696075,1.3508693
2017,Steele,.55435956,.1539308,.10368946,.053750176,129.44948,208.77348,193.6275,16.568394,1.4656826
2017,Dakota,.49416825,.29312816,.1552801,.027615787,222.41797,277.24771,280.89648,9.8323936,1.3356969
2017,Ramsey,.37647441,.2525728,.14976054,.034829848,222.27754,274.71243,277.94092,10.398807,1.2783617
2017,Pine,.29959494,.018208941,.047885254,.074672423,122.2368,311.72171,181.54274,65.853821,1.3671935
2017,Chisago,.40911308,.13717051,.054817274,.093231417,129.98955,236.38759,188.50188,26.210304,1.2509239
2017,St. Louis,.44066995,.17323636,.076401636,.11183761,123.39899,220.59363,192.46307,24.388426,1.2747403
2017,Dodge,.52470171,.073893435,.00057273509,.074737005,124.59449,249.1328,178.38705,23.470448,1.2478815
2017,Goodhue,.30654508,.081117138,.10155448,.014232592,145.75119,223.90715,203.21603,68.255501,1.4314331
2017,Mower,.30848116,.082461029,.061827496,.063544378,110.9695,194.22646,140.76173,12.487677,1.1141207
2017,Washington,.42157495,.23910689,.12252687,.02700278,215.2843,282.55408,256.9165,19.600676,1.2297821
2017,Carlton,.47335479,.21195415,.21543215,.087792017,119.05542,203.41553,175.07753,22.518604,1.202557
2017,Olmsted,.56910771,.2271328,.16312382,.093605079,186.93863,269.24005,246.64136,10.956376,1.3429264
2017,Wabasha,.47756323,.067089073,.049476318,.073292233,121.52467,241.27908,197.21336,40.748062,1.4915982
2017,Fillmore,.45917255,.16140041,.028194837,.10138016,105.03465,312.29388,134.61763,82.765198,1.213338
2017,Winona,.39208788,.12528071,.042084601,.041991409,122.9647,222.11334,167.28661,41.59679,1.2294915
2017,Lake,.19464377,0,.012364234,.053367414,124.27898,485.38589,413.88666,40.506004,3.279227
2017,Houston,.51367217,.070374735,.13286659,.072162487,108.13689,395.1243,123.85071,37.677738,1.0361749
2017,Cook,.56605476,.069032989,.20666559,.14314832,121.98727,621.99115,236.75087,139.06758,2.0578809
2018,Marshall,.53263664,.045509443,1.0530276e-06,.12280293,120.207,217.74794,152.43755,38.784882,1.0904292
2018,Kittson,.57357049,0,,.13989252,103.57853,289.36749,,31.778103,
2018,Polk,.65771502,.093907021,.062943839,.19653636,100.89811,200.43604,131.52068,10.751065,.96885645
2018,Traverse,.68383378,0,,.25288513,90.856094,283.63702,,10.816198,
2018,Norman,.86158186,.083545454,.083545454,.42416921,91.547241,178.99313,173.19939,17.014826,1.4436377
2018,Clay,.54281384,.17230499,.083140776,.040310659,148.35156,214.37755,168.08321,9.9714499,1.0641192
2018,Wilkin,.58512533,.027682915,,.12320653,100.31257,214.50546,,15.693519,
2018,Big Stone,.63591528,1.1496626e-14,,.11276912,95.040092,187.90094,,15.253117,
