county,year,varname,value_b2
Clay,2017,AvgCapacity,13.48
Clay,2017,CCCShare,.07
Clay,2017,HRShare,.15
Clay,2017,PublicShare,.04
Clay,2018,Weekly Price,128.35
Clay,2018,TotCapacity,2259.35
Clay,2018,AvgCapacity,13.29
Clay,2018,CCCShare,.05
Clay,2018,HRShare,.15
Clay,2018,PublicShare,.05
Clearwater,2012,Weekly Price,77.23
Clearwater,2012,TotCapacity,206.74
Clearwater,2012,AvgCapacity,11.49
Clearwater,2012,CCCShare,0
Clearwater,2012,HRShare,0
Clearwater,2012,PublicShare,.17
Clearwater,2013,Weekly Price,84.59
Clearwater,2013,TotCapacity,221.1
Clearwater,2013,AvgCapacity,11.06
Clearwater,2013,CCCShare,0
Clearwater,2013,HRShare,.2
Clearwater,2013,PublicShare,.15
Clearwater,2014,Weekly Price,87.66
Clearwater,2014,TotCapacity,302.29
Clearwater,2014,AvgCapacity,11.63
Clearwater,2014,CCCShare,0
Clearwater,2014,HRShare,.27
Clearwater,2014,PublicShare,.15
Clearwater,2015,Weekly Price,88.41
Clearwater,2015,TotCapacity,317.9
Clearwater,2015,AvgCapacity,11.35
Clearwater,2015,CCCShare,0
Clearwater,2015,HRShare,.25
Clearwater,2015,PublicShare,.14
Clearwater,2016,Weekly Price,102.54
Clearwater,2016,TotCapacity,264.88
Clearwater,2016,AvgCapacity,11.04
Clearwater,2016,CCCShare,0
Clearwater,2016,HRShare,.25
Clearwater,2016,PublicShare,.13
Clearwater,2017,Weekly Price,95.79000000000001
Clearwater,2017,TotCapacity,260.77
Clearwater,2017,AvgCapacity,10.43
Clearwater,2017,CCCShare,0
Clearwater,2017,HRShare,.24
Clearwater,2017,PublicShare,.12
Clearwater,2018,Weekly Price,107.19
Clearwater,2018,TotCapacity,253.44
Clearwater,2018,AvgCapacity,9.75
Clearwater,2018,CCCShare,0
Clearwater,2018,HRShare,.15
Clearwater,2018,PublicShare,.08
Cook,2012,Weekly Price,82.11
Cook,2012,TotCapacity,100.99
Cook,2012,AvgCapacity,10.1
Cook,2012,CCCShare,.1
Cook,2012,HRShare,0
Cook,2012,PublicShare,.3
Cook,2013,Weekly Price,125.11
Cook,2013,TotCapacity,95.99
Cook,2013,AvgCapacity,10.67
Cook,2013,CCCShare,.11
Cook,2013,HRShare,0
Cook,2013,PublicShare,0
Cook,2014,Weekly Price,118.8
Cook,2014,TotCapacity,148.69
Cook,2014,AvgCapacity,11.44
Cook,2014,CCCShare,.08
Cook,2014,HRShare,.08
Cook,2014,PublicShare,.08
Cook,2015,Weekly Price,115.03
Cook,2015,TotCapacity,157.12
Cook,2015,AvgCapacity,11.22
Cook,2015,CCCShare,.07
Cook,2015,HRShare,.07
Cook,2015,PublicShare,.07
Cook,2016,Weekly Price,108.34
Cook,2016,TotCapacity,128.61
Cook,2016,AvgCapacity,10.72
Cook,2016,CCCShare,.08
Cook,2016,HRShare,.33
Cook,2016,PublicShare,.08
Cook,2017,Weekly Price,116.35
Cook,2017,TotCapacity,105.61
Cook,2017,AvgCapacity,10.56
Cook,2017,CCCShare,.1
Cook,2017,HRShare,.4
Cook,2017,PublicShare,.1
Cook,2018,Weekly Price,130.8
Cook,2018,TotCapacity,164.61
Cook,2018,AvgCapacity,18.29
Cook,2018,CCCShare,.22
Cook,2018,HRShare,.44
Cook,2018,PublicShare,.11
Cottonwood,2012,Weekly Price,92.22
Cottonwood,2012,TotCapacity,415.57
Cottonwood,2012,AvgCapacity,10.66
Cottonwood,2012,CCCShare,.03
Cottonwood,2012,HRShare,0
Cottonwood,2012,PublicShare,.05
Cottonwood,2013,Weekly Price,98.3
Cottonwood,2013,TotCapacity,428.83
Cottonwood,2013,AvgCapacity,10.46
Cottonwood,2013,CCCShare,.02
Cottonwood,2013,HRShare,.05
Cottonwood,2013,PublicShare,.05
Cottonwood,2014,Weekly Price,92.62000000000001
Cottonwood,2014,TotCapacity,462.58
Cottonwood,2014,AvgCapacity,11.28
Cottonwood,2014,CCCShare,.02
Cottonwood,2014,HRShare,.1
Cottonwood,2014,PublicShare,.1
Cottonwood,2015,Weekly Price,92.19
Cottonwood,2015,TotCapacity,482.48
Cottonwood,2015,AvgCapacity,10.49
Cottonwood,2015,CCCShare,.02
Cottonwood,2015,HRShare,.09
Cottonwood,2015,PublicShare,.09
Cottonwood,2016,Weekly Price,107.22
Cottonwood,2016,TotCapacity,444.6
Cottonwood,2016,AvgCapacity,10.84
Cottonwood,2016,CCCShare,.02
Cottonwood,2016,HRShare,.12
Cottonwood,2016,PublicShare,.1
Cottonwood,2017,Weekly Price,88.08
Cottonwood,2017,TotCapacity,423.47
Cottonwood,2017,AvgCapacity,11.14
Cottonwood,2017,CCCShare,.03
Cottonwood,2017,HRShare,.24
Cottonwood,2017,PublicShare,.13
Cottonwood,2018,Weekly Price,94.09
Cottonwood,2018,TotCapacity,427.72
Cottonwood,2018,AvgCapacity,10.69
Cottonwood,2018,CCCShare,.03
Cottonwood,2018,HRShare,.22
Cottonwood,2018,PublicShare,.1
Crow Wing,2012,Weekly Price,116.44
Crow Wing,2012,TotCapacity,1910.59
Crow Wing,2012,AvgCapacity,13.09
Crow Wing,2012,CCCShare,.08
Crow Wing,2012,HRShare,0
Crow Wing,2012,PublicShare,.02
Crow Wing,2013,Weekly Price,118.75
Crow Wing,2013,TotCapacity,2115.27
Crow Wing,2013,AvgCapacity,12.9
Crow Wing,2013,CCCShare,.08
Crow Wing,2013,HRShare,.02
Crow Wing,2013,PublicShare,.02
Crow Wing,2014,Weekly Price,114.65
Crow Wing,2014,TotCapacity,2228.6
Crow Wing,2014,AvgCapacity,14.29
Crow Wing,2014,CCCShare,.1
Crow Wing,2014,HRShare,.07
Crow Wing,2014,PublicShare,.05
Crow Wing,2015,Weekly Price,116.58
Crow Wing,2015,TotCapacity,2086.68
Crow Wing,2015,AvgCapacity,14.39
Crow Wing,2015,CCCShare,.1
Crow Wing,2015,HRShare,.1
Crow Wing,2015,PublicShare,.06
Crow Wing,2016,Weekly Price,120.05
Crow Wing,2016,TotCapacity,1783.13
Crow Wing,2016,AvgCapacity,14.86
Crow Wing,2016,CCCShare,.12
Crow Wing,2016,HRShare,.12
Crow Wing,2016,PublicShare,.07
Crow Wing,2017,Weekly Price,116.28
Crow Wing,2017,TotCapacity,1875.16
Crow Wing,2017,AvgCapacity,16.17
Crow Wing,2017,CCCShare,.13
Crow Wing,2017,HRShare,.16
Crow Wing,2017,PublicShare,.08
Crow Wing,2018,Weekly Price,121.19
Crow Wing,2018,TotCapacity,1875.04
Crow Wing,2018,AvgCapacity,15.89
Crow Wing,2018,CCCShare,.12
Crow Wing,2018,HRShare,.17
Crow Wing,2018,PublicShare,.08
Dakota,2012,Weekly Price,162.98
Dakota,2012,TotCapacity,15360.06
Dakota,2012,AvgCapacity,16.45
Dakota,2012,CCCShare,.09
Dakota,2012,HRShare,0
Dakota,2012,PublicShare,.01
