year,MSA,ED_region,county,itp_avg_price,underSA_cap,pCCC,FCC,public,HR,pq12
2015,1,Metro,Scott County,162.3063,13.170366,.052752294,.92889911,.018348623,.052752294,.94724768
2015,0,Southwestcentral,Renville County,98.139328,11.666917,.05882353,.86274511,.078431375,.078431375,.92156863
2015,0,Southeast,Dodge County,122.49784,11.641912,.023529412,.94117647,.035294119,.035294119,.96470588
2015,0,Central,Stearns County,109.74866,13.14643,.055776894,.90438247,.039840639,.083665341,.91633469
2015,0,Southcentral,Sibley County,101.0131,10.482759,0,.87931037,.12068965,.12068965,.87931037
2015,0,Southeast,Goodhue County,120.33942,11.79738,.047619049,.8888889,.063492067,.08730159,.91269839
2015,1,Central,Wright County,133.76842,12.490506,.03626943,.91191709,.051813472,.06735751,.93264246
2015,0,Southeast,Fillmore County,95.452354,13.680046,.054545455,.83636361,.10909091,.10909091,.89090908
2015,0,Southcentral,Le Sueur County,115.08914,11.098688,.010752688,.91397852,.07526882,.10752688,.8924731
2015,0,Southern,Rice County,125.60372,12.031322,.044585988,.91719747,.038216561,.063694268,.93630576
2015,0,EastCentral,Mille Lacs County,109.02486,15.707394,.089285716,.83928573,.071428575,.10714286,.89285713
2015,0,Southeast,Houston County,103.43317,10.208753,.014084507,.91549295,.070422538,.070422538,.92957747
2015,0,Headwaters,Beltrami County,104.21046,12.724725,.045112781,.87218046,.082706764,.090225562,.90977442
2015,1,Central,Sherburne County,130.56898,13.994696,.058139537,.91085273,.031007752,.03875969,.96124029
2015,0,Southcentral,Martin County,91.755859,11.378963,.02631579,.89473683,.078947365,.078947365,.92105263
2015,0,Westcentral,Wilkin County,90.226875,10.483517,0,.88461536,.11538462,.11538462,.88461536
2015,0,Westcentral,Otter Tail County,101.07809,10.557211,.018633541,.90683228,.074534163,.0931677,.90683228
2015,0,Arrowhead,Saint Louis County,114.93647,16.863293,.11370263,.78717202,.099125363,.12244898,.87755102
2015,0,Southwestcentral,McLeod County,110.48285,13.470852,.050420169,.89075631,.05882353,.084033616,.91596639
2015,0,Westcentral,Clay County,119.76184,13.294134,.05882353,.9197861,.021390375,.037433155,.96256685
2015,0,NorthCentral,Morrison County,98.472061,10.991427,.033898305,.88983053,.076271184,.18644068,.81355929
2015,0,UpperMNvalley,Chippewa County,96.491402,11.713065,.025641026,.94871795,.025641026,.12820514,.87179488
2015,0,Northwest,Red Lake County,70.480392,21.173964,.045454547,.72727275,.22727273,.27272728,.72727275
2015,0,Southwest,Murray County,92.36039,12.354936,.045454547,.90909094,.045454547,.045454547,.95454544
2015,1,Metro,Carver County,163.19406,19.805748,.14070351,.81909549,.040201005,.090452261,.90954775
2015,0,NorthCentral,Crow Wing County,116.57751,14.390917,.096551724,.84827584,.055172414,.096551724,.90344828
2015,0,Westcentral,Stevens County,86.961685,11.258949,.02631579,.89473683,.078947365,.10526316,.89473683
2015,0,Southcentral,Blue Earth County,119.05241,17.200436,.10555556,.8611111,.033333335,.072222225,.92777777
2015,0,Southern,Steele County,107.80202,13.051561,.032258064,.92903227,.038709678,.051612902,.94838709
2015,0,Southcentral,Brown County,96.392601,13.395959,.038834952,.88349515,.077669904,.10679612,.89320385
2015,1,EastCentral,Chisago County,131.06158,13.44746,.061946902,.8761062,.061946902,.079646021,.92035401
2015,0,Central,Benton County,113.12286,11.192634,.025477707,.955414,.019108281,.025477707,.97452229
2015,0,NorthCentral,Cass County,95.358864,12.016025,.028571429,.80000001,.17142858,.22857143,.77142859
2015,0,Southcentral,Watonwan County,78.106049,15.07661,.11538462,.76923078,.11538462,.1923077,.80769229
2015,0,Westcentral,Douglas County,103.74054,11.890782,.020833334,.93055558,.048611112,.069444448,.93055558
2015,0,Arrowhead,Cook County,115.02958,11.222584,.071428575,.85714287,.071428575,.071428575,.9285714
2015,0,Southwestcentral,Meeker County,92.082489,14.225236,.039999999,.81999999,.14,.14,.86000001
2015,0,Southcentral,Nicollet County,119.16438,16.935284,.11627907,.83720928,.046511628,.10465116,.89534885
2015,0,Arrowhead,Itasca County,96.360954,15.756112,.052083332,.78125,.16666667,.29166666,.70833331
2015,0,Southwest,Cottonwood County,92.193512,10.488613,.021739131,.89130437,.086956523,.086956523,.9130435
2015,0,Northwest,Roseau County,86.933403,9.9023056,0,.93055558,.069444448,.069444448,.93055558
2015,0,Headwaters,Clearwater County,88.413742,11.353742,0,.85714287,.14285715,.25,.75
2015,0,Westcentral,Pope County,102.18292,11.239175,.03125,.9375,.03125,.03125,.96875
2015,0,Northwest,Norman County,89.51503,14.424694,.050000001,.80000001,.15000001,.15000001,.85000002
2015,0,Arrowhead,Carlton County,105.06419,17.126333,.098591551,.78873241,.11267605,.22535211,.77464789
2015,0,Southwest,Pipestone County,91.098297,11.217185,.024390243,.87804878,.097560972,.097560972,.902439
2015,0,Southwest,Rock County,94.000038,10.450065,0,.97727275,.022727273,.022727273,.97727275
2015,0,Southwest,Redwood County,92.042557,10.66599,0,.93333334,.06666667,.06666667,.93333334
2015,0,Headwaters,Hubbard County,105.93765,10.807125,.032258064,.91935486,.048387095,.20967741,.7903226
2015,0,EastCentral,Kanabec County,101.52045,22.536076,.028571429,.88571429,.085714288,.085714288,.91428572
2015,0,Southcentral,Waseca County,100.92585,11.456738,.03846154,.90384614,.057692308,.057692308,.94230771
2015,0,Arrowhead,Koochiching County,89.84726,11.6,0,.83333331,.16666667,.16666667,.83333331
2015,0,Arrowhead,Lake County,108.64944,9.4888887,0,.93333334,.06666667,.06666667,.93333334
2015,0,UpperMNvalley,Yellow Medicine County,90.76799,10.724917,.044444446,.8888889,.06666667,.11111111,.8888889
2015,0,UpperMNvalley,Lac qui Parle County,90.896332,10.554893,.043478262,.82608694,.13043478,.13043478,.86956519
2015,0,Westcentral,Grant County,85.092293,11.147619,0,.80000001,.2,.25,.75
2015,0,EastCentral,Pine County,108.12663,11.285714,.018518519,.87037039,.11111111,.22222222,.77777779
2015,0,Southwest,Lincoln County,85.012573,10.902778,0,.875,.125,.125,.875
2015,0,Northwest,Marshall County,92.099785,10.94173,.027777778,.8611111,.11111111,.11111111,.8888889
2015,0,Arrowhead,Aitkin County,100.15796,11.010417,0,.875,.125,.15625,.84375
2015,0,UpperMNvalley,Swift County,88.153481,11.617381,.027777778,.8888889,.083333336,.11111111,.8888889
2015,0,Westcentral,Becker County,107.70831,11.915022,.034782607,.87826085,.086956523,.2173913,.78260869
2015,1,EastCentral,Isanti County,127.13116,17.058788,.13461539,.78846157,.07692308,.17307693,.82692307
2015,0,Headwaters,Mahnomen County,65.776428,15.474026,0,.63636363,.36363637,.63636363,.36363637
2015,0,Northwest,Kittson County,91.548378,9.520833,0,.875,.125,.125,.875
2015,0,Headwaters,Lake of the Woods County,89.456345,10.514286,0,.89999998,.1,.2,.80000001
2015,0,UpperMNvalley,Big Stone County,85.763206,10.376658,0,.89473683,.10526316,.10526316,.89473683
2015,0,Southcentral,Faribault County,94.764893,12.644064,.10526316,.81578946,.078947365,.15789473,.84210527
2015,0,Westcentral,Traverse County,85.558647,11.3,0,.83333331,.16666667,.16666667,.83333331
2015,0,Southwest,Jackson County,87.746513,12.336498,.054054055,.83783782,.10810811,.10810811,.8918919
2016,0,Southeast,Freeborn County,116.19154,12.895351,.047619049,.8888889,.063492067,.11111111,.8888889
2016,1,Metro,Washington County,163.93465,18.146528,.11464968,.81104034,.074309982,.16985138,.83014864
2016,0,Southwestcentral,Kandiyohi County,113.78838,12.508733,.044247787,.88495576,.07079646,.16814159,.8318584
2016,0,Southern,Olmsted County,142.25455,15.758843,.08219178,.87671232,.04109589,.12100457,.87899542
2016,0,Southern,Winona County,115.93995,12.897979,.060606062,.87878788,.060606062,.090909094,.90909094
2016,1,Metro,Ramsey County,173.95482,23.150202,.23600605,.67322236,.090771556,.26475039,.73524964
2016,0,NorthCentral,Wadena County,104.00156,11.388725,.048780486,.80487806,.14634146,.19512194,.80487806
2016,1,Metro,Dakota County,175.45555,20.585087,.14879356,.80697054,.044235926,.12868632,.87131369
2016,1,Metro,Anoka County,156.48869,17.288153,.12322275,.81832546,.058451816,.15797788,.84202212
2016,0,Northwest,Polk County,112.92543,13.480055,.067307696,.83653843,.096153848,.17307693,.82692307
2016,0,Southern,Wabasha County,119.03146,11.433538,.031746034,.90476191,.063492067,.15873016,.84126985
2016,0,NorthCentral,Todd County,100.99328,12.138166,.01754386,.82456142,.15789473,.21052632,.78947371
2016,0,Southwest,Nobles County,104.28564,13.990389,.039999999,.80000001,.16,.2,.80000001
2016,1,Metro,Hennepin County,191.89902,28.881207,.29503545,.62695038,.078014188,.21276596,.78723407
2016,0,Northwest,Pennington County,111.02288,11.218356,.032258064,.91935486,.048387095,.064516127,.93548387
2016,0,Southern,Mower County,110.85503,12.961233,.024096385,.87951809,.096385539,.12048193,.87951809
2016,1,Metro,Scott County,168.05945,14.461357,.067164183,.9004975,.03233831,.079601988,.920398
2016,0,Southeast,Dodge County,125.1554,12.072983,.027027028,.93243241,.040540539,.040540539,.95945948
2016,0,Central,Stearns County,120.40442,13.637267,.063457333,.89059079,.045951858,.098468274,.90153176
2016,0,Southeast,Goodhue County,124.78423,12.466622,.054054055,.87387389,.072072074,.12612613,.87387389
2016,1,Central,Wright County,143.06792,13.602548,.041176472,.89411765,.064705886,.10294118,.89705884
2016,0,Southwest,Lyon County,114.87191,13.053034,.058333334,.85833335,.083333336,.125,.875
2016,0,Southeast,Fillmore County,113.40438,15.209015,.079999998,.80000001,.12,.12,.88
2016,0,Southcentral,Le Sueur County,123.36251,11.439249,.011627907,.90697676,.08139535,.11627907,.88372093
2016,0,Southern,Rice County,133.94978,11.924651,.043478262,.92028987,.036231883,.057971016,.942029
2016,0,EastCentral,Mille Lacs County,117.64379,17.535069,.098039217,.80392158,.098039217,.13725491,.86274511
2016,0,Southeast,Houston County,112.30662,11.16581,.028571429,.88571429,.085714288,.12857144,.87142855
2016,0,Headwaters,Beltrami County,111.70107,13.088129,.03305785,.87603307,.090909094,.12396694,.87603307
2016,1,Central,Sherburne County,141.19113,14.797578,.068965517,.89224136,.038793102,.06465517,.93534482
2016,0,Southcentral,Martin County,109.671,12.432293,.027777778,.8888889,.083333336,.083333336,.91666669
2016,0,Westcentral,Otter Tail County,110.97395,11.677892,.034482758,.88275862,.08275862,.12413793,.87586206
2016,0,Arrowhead,Saint Louis County,121.3532,17.024845,.12662338,.75324672,.12012987,.18506494,.81493509
2016,0,Southwestcentral,McLeod County,119.16211,13.272969,.054545455,.86363637,.081818178,.10909091,.89090908
2016,0,Westcentral,Clay County,123.62054,13.092545,.062146891,.89265537,.04519774,.10734463,.89265537
2016,0,NorthCentral,Morrison County,107.70712,11.091615,.027027028,.8918919,.081081077,.1981982,.8018018
2016,0,UpperMNvalley,Chippewa County,106.5722,11.992773,.02631579,.89473683,.078947365,.13157895,.86842108
2016,0,Northwest,Red Lake County,92.903931,20.826365,.043478262,.73913044,.2173913,.26086956,.73913044
2016,0,Southwest,Murray County,112.35906,13.339784,.045454547,.86363637,.090909094,.090909094,.90909094
2016,1,Metro,Carver County,174.03384,22.376022,.16763006,.78612715,.046242774,.12138728,.8786127
2016,0,Westcentral,Stevens County,103.53663,12.097608,.030303031,.84848487,.12121212,.18181819,.81818181
2016,0,Southcentral,Blue Earth County,124.97506,18.581919,.12258065,.81290323,.064516127,.1032258,.89677417
2016,0,Southern,Steele County,118.18203,13.263167,.037313432,.91791046,.044776119,.059701491,.9402985
2016,0,Southcentral,Brown County,111.41722,14.022868,.04040404,.87878788,.080808081,.17171717,.82828283
2016,0,Central,Benton County,121.38397,12.495811,.034013607,.94557822,.020408163,.047619049,.95238096
2016,0,NorthCentral,Crow Wing County,120.0508,14.859402,.11666667,.81666666,.06666667,.11666667,.88333333
2016,0,NorthCentral,Cass County,96.248192,12.713341,.016666668,.76666665,.21666667,.38333333,.61666667
2016,0,Southcentral,Watonwan County,124.53953,14.52285,.13043478,.78260869,.086956523,.2173913,.78260869
2016,0,Westcentral,Douglas County,114.26711,12.4197,.030075189,.91729325,.052631579,.075187966,.92481202
2016,0,Arrowhead,Cook County,108.34177,10.717713,.083333336,.83333331,.083333336,.33333334,.66666669
2016,0,Southwestcentral,Meeker County,103.22169,15.214303,.048780486,.82926828,.12195122,.14634146,.85365856
2016,0,Southcentral,Nicollet County,127.19842,17.13105,.13414635,.81707317,.048780486,.085365854,.91463417
2016,0,Southwest,Cottonwood County,107.2161,10.844009,.024390243,.87804878,.097560972,.12195122,.87804878
2016,0,Northwest,Roseau County,104.8448,10.059784,0,.92753625,.072463766,.10144927,.89855075
2016,0,Headwaters,Clearwater County,102.54484,11.036721,0,.875,.125,.25,.75
2016,0,Arrowhead,Itasca County,110.66655,13.212939,.078651689,.76404494,.15730338,.34831461,.65168542
2016,0,Northwest,Norman County,102.24921,14.759742,.055555556,.77777779,.16666667,.16666667,.83333331
2016,1,EastCentral,Chisago County,139.37653,14.064977,.072916664,.85416669,.072916664,.09375,.90625
2016,0,Arrowhead,Koochiching County,96.086235,11.34584,0,.83333331,.16666667,.16666667,.83333331
2016,0,Arrowhead,Carlton County,121.83003,16.652666,.10606061,.78787881,.10606061,.30303031,.69696969
2016,0,Southwest,Pipestone County,100.54927,11.768592,.02631579,.84210527,.13157895,.15789473,.84210527
2016,0,Southwest,Rock County,102.4782,11.404762,0,.95238096,.047619049,.047619049,.95238096
2016,0,Southwest,Redwood County,104.51574,10.781986,0,.90196079,.098039217,.11764706,.88235295
2016,0,Headwaters,Hubbard County,119.80531,11.661211,.03773585,.9245283,.03773585,.3018868,.6981132
2016,0,Southcentral,Faribault County,122.77128,12.35407,.13513513,.78378379,.081081077,.1891892,.8108108
2016,0,Southcentral,Waseca County,114.37625,12.278703,.045454547,.86363637,.090909094,.090909094,.90909094
2016,0,Southcentral,Sibley County,116.14793,10.576923,0,.90384614,.096153848,.13461539,.86538464
2016,0,Arrowhead,Lake County,110.46547,10,0,.91666669,.083333336,.083333336,.91666669
2016,0,UpperMNvalley,Yellow Medicine County,105.7332,10.955812,.04255319,.87234044,.08510638,.19148937,.80851066
2016,0,Westcentral,Grant County,87.573601,11.630959,0,.76190478,.23809524,.2857143,.71428573
2016,0,EastCentral,Pine County,116.99095,12.543385,.039215688,.86274511,.098039217,.23529412,.7647059
2016,0,UpperMNvalley,Lac qui Parle County,113.17641,10.4,.050000001,.85000002,.1,.1,.89999998
2016,0,Arrowhead,Aitkin County,102.40163,12,0,.84615386,.15384616,.1923077,.80769229
2016,0,Southwest,Lincoln County,96.223183,11.090909,0,.86363637,.13636364,.13636364,.86363637
2016,0,Westcentral,Pope County,110.42785,12.770386,.037037037,.8888889,.074074075,.074074075,.92592591
2016,0,Northwest,Marshall County,98.12355,11.365346,.030303031,.81818181,.15151516,.18181819,.81818181
2016,0,UpperMNvalley,Swift County,94.757202,12.126217,.032258064,.80645162,.16129032,.16129032,.83870965
2016,0,EastCentral,Kanabec County,116.66501,24.604517,.055555556,.8611111,.083333336,.22222222,.77777779
2016,0,Westcentral,Becker County,110.46429,11.903317,.039215688,.85294116,.10784314,.30392158,.69607842
2016,1,EastCentral,Isanti County,136.23849,17.816122,.13333334,.77777779,.088888891,.22222222,.77777779
2016,0,Headwaters,Mahnomen County,82.854477,14.958337,0,.71428573,.2857143,.5714286,.42857143
2016,0,Southwestcentral,Renville County,105.67431,12.646887,.078947365,.78947371,.13157895,.13157895,.86842108
2016,0,Northwest,Kittson County,91.776199,10.842105,0,.78947371,.21052632,.21052632,.78947371
2016,0,Headwaters,Lake of the Woods County,88.752785,11.460318,0,.77777779,.22222222,.33333334,.66666669
2016,0,UpperMNvalley,Big Stone County,95.883911,11,0,.83333331,.16666667,.16666667,.83333331
2016,0,Southwest,Jackson County,102.55692,12.580568,.055555556,.80555558,.1388889,.16666667,.83333331
2016,0,Westcentral,Traverse County,95.76355,11.166667,0,.83333331,.16666667,.16666667,.83333331
2016,0,Westcentral,Wilkin County,94.414772,11.391304,0,.82608694,.17391305,.17391305,.82608694
2016,0,UpperMNvalley,Lac Qui Parle County,0,33,0,0,1,1,0
2017,0,Southeast,Freeborn County,98.872215,12.745605,.049180329,.86885244,.081967212,.14754099,.85245901
2017,1,Metro,Washington County,163.15977,19.14006,.12173913,.80217391,.076086953,.18913044,.81086957
2017,0,Southwestcentral,Kandiyohi County,105.28463,12.732856,.046296295,.8888889,.064814813,.18518518,.81481481
2017,0,Southern,Olmsted County,146.65381,17.613878,.083732061,.86842108,.047846891,.13875598,.86124402
2017,0,Southern,Winona County,109.95101,15.380215,.078651689,.83146065,.089887641,.15730338,.84269661
2017,0,NorthCentral,Wadena County,87.992554,11.492507,.057142857,.77142859,.17142858,.25714287,.74285716
2017,1,Metro,Ramsey County,171.83318,25.550661,.25,.64715189,.1028481,.27848101,.72151899
2017,1,Metro,Dakota County,173.72162,21.885544,.15994437,.78859526,.051460363,.15159944,.84840053
2017,1,Metro,Anoka County,153.89525,17.872824,.12892562,.8066116,.064462811,.18347107,.81652892
2017,0,Northwest,Polk County,103.20784,13.942339,.068627454,.83333331,.098039217,.16666667,.83333331
2017,0,Southern,Wabasha County,117.01785,11.056536,.029850746,.91044778,.059701491,.14925373,.85074627
2017,0,NorthCentral,Todd County,84.386307,12.372222,.018518519,.81481481,.16666667,.25925925,.74074072
2017,0,Southwest,Nobles County,82.707489,13.674642,.039215688,.78431374,.17647059,.21568628,.78431374
2017,1,Metro,Hennepin County,193.65657,32.100624,.32213742,.59160304,.086259544,.24351145,.75648856
2017,0,Southern,Mower County,101.38907,13.011582,.024691358,.85185188,.12345679,.14814815,.85185188
2017,1,Metro,Scott County,167.61148,14.895299,.071618035,.89655173,.03183024,.098143235,.90185678
2017,0,Southeast,Dodge County,123.14043,11.548269,.013888889,.93055558,.055555556,.055555556,.94444442
2017,0,Central,Stearns County,113.52768,13.538231,.065610863,.87782806,.056561086,.11538462,.88461536
2017,0,Southeast,Goodhue County,125.75242,12.8197,.07,.85000002,.079999998,.14,.86000001
2017,1,Central,Wright County,138.74654,13.507107,.05105105,.88288289,.066066064,.1021021,.8978979
2017,0,Northwest,Pennington County,107.21687,10.970976,.032258064,.91935486,.048387095,.064516127,.93548387
2017,0,Southwest,Lyon County,101.97158,12.418925,.053571429,.85714287,.089285716,.16071428,.83928573
2017,0,Southeast,Fillmore County,99.339958,15.484756,.093023255,.79069769,.11627907,.13953489,.86046511
2017,0,Southcentral,Le Sueur County,118.74892,11.264286,.023809524,.90476191,.071428575,.13095239,.86904764
2017,0,Southern,Rice County,131.88213,11.844321,.044776119,.91791046,.037313432,.097014926,.9029851
2017,0,EastCentral,Mille Lacs County,109.80631,16.673347,.10204082,.79591835,.10204082,.18367347,.81632656
2017,0,Southeast,Houston County,103.32332,12.631156,.050000001,.85000002,.1,.16666667,.83333331
2017,0,Headwaters,Beltrami County,105.54325,13.050611,.033613447,.87394959,.092436977,.15966387,.84033614
2017,1,Central,Sherburne County,135.70697,14.224463,.074418604,.88837206,.037209302,.08372093,.91627908
2017,0,Southcentral,Martin County,92.683067,11.902905,.028985508,.86956519,.10144927,.11594203,.884058
2017,0,Arrowhead,Saint Louis County,116.34247,18.461506,.13732395,.73943663,.12323944,.2359155,.76408452
2017,0,Southwestcentral,McLeod County,111.14385,12.673431,.045045044,.87387389,.081081077,.13513513,.86486489
2017,0,Westcentral,Clay County,121.81927,13.478421,.067415729,.88764048,.044943821,.14606741,.85393256
2017,0,NorthCentral,Morrison County,101.02372,11.373486,.044642858,.875,.080357142,.17857143,.8214286
2017,0,UpperMNvalley,Chippewa County,94.682091,13.732541,.05882353,.85294116,.088235296,.11764706,.88235295
2017,0,Northwest,Red Lake County,78.226692,20.969564,.043478262,.73913044,.2173913,.26086956,.73913044
2017,0,Southwest,Murray County,88.230247,12.84644,.047619049,.85714287,.095238097,.095238097,.90476191
2017,1,Metro,Carver County,170.88116,25.939499,.18562874,.76646709,.047904193,.13772455,.86227542
2017,0,Westcentral,Stevens County,93.162262,11.828503,.064516127,.80645162,.12903225,.16129032,.83870965
2017,0,Southcentral,Blue Earth County,114.19888,20.924126,.12837838,.77702701,.094594598,.14864865,.85135138
2017,0,Southern,Steele County,109.57484,13.231015,.031746034,.91269839,.055555556,.1031746,.89682537
2017,0,Southcentral,Brown County,98.506432,14.452847,.04040404,.86868685,.090909094,.19191919,.80808079
2017,0,Central,Benton County,117.9661,12.320086,.041958041,.93006992,.027972028,.062937066,.93706292
2017,0,NorthCentral,Crow Wing County,116.27676,16.165209,.12931034,.79310346,.077586204,.1637931,.83620691
2017,0,NorthCentral,Cass County,91.774208,13.15365,.033333335,.73333335,.23333333,.41666666,.58333331
2017,0,Southcentral,Watonwan County,86.423759,17.424747,.16666667,.75,.083333336,.16666667,.83333331
2017,0,Westcentral,Douglas County,106.73751,12.7791,.033613447,.89915967,.067226894,.12605043,.87394959
2017,0,Arrowhead,Cook County,116.34626,10.561256,.1,.80000001,.1,.40000001,.60000002
2017,0,Southwestcentral,Meeker County,100.66932,14.536775,.047619049,.83333331,.11904762,.16666667,.83333331
2017,0,Southcentral,Nicollet County,123.31658,18.962072,.16666667,.79166669,.041666668,.069444448,.93055558
2017,0,Westcentral,Otter Tail County,102.23907,11.426609,.021428572,.88571429,.092857145,.14285715,.85714287
2017,0,Arrowhead,Itasca County,101.2833,13.179247,.080459774,.75862068,.16091955,.37931034,.62068963
2017,0,Southwest,Cottonwood County,88.082649,11.14386,.02631579,.84210527,.13157895,.23684211,.7631579
2017,0,Northwest,Roseau County,88.1642,10.111724,0,.91379309,.086206898,.12068965,.87931037
2017,0,Headwaters,Clearwater County,95.786263,10.430857,0,.88,.12,.23999999,.75999999
2017,0,Northwest,Norman County,80.759056,14.982993,.055555556,.72222221,.22222222,.22222222,.77777779
2017,1,EastCentral,Chisago County,129.4153,16.635645,.072164945,.83505154,.092783503,.16494845,.83505154
2017,0,Arrowhead,Koochiching County,84.423248,11.58,0,.80000001,.2,.23999999,.75999999
2017,0,Arrowhead,Carlton County,106.04533,17.111357,.11428571,.71428573,.17142858,.38571429,.61428571
2017,0,Westcentral,Wilkin County,93.01358,10.337502,.043478262,.82608694,.13043478,.13043478,.86956519
2017,0,Headwaters,Lake of the Woods County,73.014687,12.305357,0,.75,.25,.375,.625
2017,0,Southwest,Pipestone County,90.942139,11.022036,.025,.85000002,.125,.15000001,.85000002
2017,0,Southwest,Rock County,93.096848,11.180555,0,.94444442,.055555556,.055555556,.94444442
2017,0,Southwest,Redwood County,97.388954,9.6160002,0,.94,.059999999,.1,.89999998
2017,0,Headwaters,Hubbard County,111.15385,11.146544,.035714287,.9285714,.035714287,.35714287,.64285713
2017,0,Northwest,Marshall County,91.326988,11.279565,.027027028,.8108108,.16216215,.1891892,.8108108
2017,0,Southcentral,Faribault County,99.890053,12.93233,.14285715,.77142859,.085714288,.2,.80000001
2017,0,Southcentral,Waseca County,99.440056,12.179023,.047619049,.85714287,.095238097,.095238097,.90476191
2017,0,Southcentral,Sibley County,104.07605,10.317647,0,.90196079,.098039217,.17647059,.82352942
2017,0,Arrowhead,Lake County,116.13938,9.3214283,0,.9285714,.071428575,.14285715,.85714287
2017,1,EastCentral,Isanti County,130.13567,17.22436,.15555556,.77777779,.06666667,.22222222,.77777779
2017,0,UpperMNvalley,Yellow Medicine County,90.421921,10.19386,0,.89473683,.10526316,.21052632,.78947371
2017,0,Westcentral,Grant County,87.478699,11.383333,0,.79166669,.20833333,.20833333,.79166669
2017,0,Westcentral,Becker County,109.23521,12.094006,.030612245,.85714287,.1122449,.34693879,.65306121
2017,0,EastCentral,Pine County,108.837,11.356,.02,.86000001,.12,.25999999,.74000001
2017,0,UpperMNvalley,Lac qui Parle County,101.64661,10.023127,.050000001,.85000002,.1,.1,.89999998
2017,0,Southwest,Lincoln County,87.202675,10.578571,0,.85714287,.14285715,.17857143,.8214286
2017,0,Westcentral,Pope County,103.23712,12.295702,.034482758,.89655173,.068965517,.068965517,.93103451
2017,0,UpperMNvalley,Swift County,87.488571,11.465956,.034482758,.82758623,.13793103,.13793103,.86206895
2017,0,EastCentral,Kanabec County,101.71138,23.069489,.05882353,.85294116,.088235296,.29411766,.70588237
2017,0,Headwaters,Mahnomen County,78.118118,14.304762,0,.71428573,.2857143,.5714286,.42857143
2017,0,Southwestcentral,Renville County,95.826942,13.727193,.1,.77499998,.125,.125,.875
2017,0,Arrowhead,Aitkin County,100.35696,11.513637,0,.81818181,.18181819,.36363637,.63636363
2017,0,UpperMNvalley,Big Stone County,85.785233,9.5894737,0,.89473683,.10526316,.10526316,.89473683
2017,0,Northwest,Kittson County,82.083778,11,0,.75,.25,.25,.75
2017,0,Southwest,Jackson County,86.481796,12.537512,.05882353,.79411763,.14705883,.23529412,.7647059
2017,0,Westcentral,Traverse County,86.970688,11.108334,0,.83333331,.16666667,.16666667,.83333331
2018,0,Southeast,Freeborn County,102.45345,12.269748,.030303031,.89393938,.075757578,.13636364,.86363637
2018,1,Metro,Washington County,177.7348,19.570803,.11633109,.82326621,.060402684,.17449665,.82550335
2018,0,Southwestcentral,Kandiyohi County,108.84396,12.487121,.046296295,.87037039,.083333336,.18518518,.81481481
2018,0,Southern,Olmsted County,156.03375,18.195063,.08374384,.86453199,.05172414,.14778325,.85221672
2018,0,Southern,Winona County,116.6049,13.936781,.072072074,.85585588,.072072074,.12612613,.87387389
2018,0,NorthCentral,Wadena County,96.586037,11.740467,.078947365,.7631579,.15789473,.23684211,.7631579
2018,1,Metro,Ramsey County,188.51659,23.625948,.21964286,.70535713,.075000003,.26428571,.73571426
2018,1,Metro,Dakota County,189.60278,21.273748,.15142429,.80509746,.043478262,.14242879,.85757118
2018,1,Metro,Anoka County,165.39856,17.699881,.12199312,.81271476,.065292098,.18728523,.81271476
2018,0,Northwest,Polk County,104.48881,13.355645,.04040404,.83838385,.12121212,.18181819,.81818181
2018,0,Southern,Wabasha County,122.30447,10.754112,.028571429,.91428572,.057142857,.15714286,.84285712
2018,0,NorthCentral,Todd County,91.095467,10.915255,0,.84745765,.15254237,.23728813,.76271188
2018,1,Metro,Hennepin County,210.24301,33.535179,.30633521,.60465115,.089013636,.25340819,.74659181
2018,0,Northwest,Pennington County,113.95155,10.728126,.031746034,.93650794,.031746034,.047619049,.95238096
2018,0,Southern,Mower County,106.0789,13.151574,.02631579,.85526317,.11842106,.15789473,.84210527
2018,1,Metro,Scott County,176.38258,15.660206,.067567565,.8918919,.040540539,.1027027,.89729732
2018,0,Southeast,Dodge County,128.71977,11.33063,.014492754,.92753625,.057971016,.072463766,.92753625
2018,0,Central,Stearns County,122.07376,13.273043,.065116279,.88139534,.053488374,.10465116,.89534885
2018,0,Southeast,Goodhue County,130.82925,12.666519,.067961164,.85436893,.077669904,.11650486,.88349515
2018,1,Central,Wright County,152.4077,14.085071,.042483661,.90522873,.052287582,.084967323,.91503268
2018,0,Southwest,Lyon County,106.31537,12.762298,.064814813,.85185188,.083333336,.16666667,.83333331
2018,0,Southeast,Fillmore County,102.26311,15.998941,.086956523,.80434781,.10869565,.15217391,.84782606
2018,0,Southcentral,Le Sueur County,121.34921,10.971765,0,.91764706,.082352944,.14117648,.85882354
2018,0,Southern,Rice County,139.23836,12.350788,.052631579,.90977442,.037593983,.090225562,.90977442
2018,0,EastCentral,Mille Lacs County,114.16879,17.206936,.086956523,.80434781,.10869565,.17391305,.82608694
2018,0,Southeast,Houston County,104.35367,12.977907,.055555556,.83333331,.11111111,.18518518,.81481481
2018,0,Headwaters,Beltrami County,111.74981,11.795108,.025423728,.90677965,.06779661,.15254237,.84745765
2018,1,Central,Sherburne County,147.67471,13.956403,.065727696,.90140843,.032863848,.075117372,.92488265
2018,0,Southcentral,Martin County,95.344803,11.012534,.014705882,.88235295,.10294118,.11764706,.88235295
