county,year,varname,value_b2
Becker,2012,rank_totcost_public,65
Becker,2012,rank_quality_premium,
Becker,2013,rank_adj_supply_any,39
Becker,2013,rank_adj_supply_ccc,73
Becker,2013,rank_adj_supply_hr,12
Becker,2013,rank_adj_supply_public,16
Becker,2013,rank_totcost_any,43
Becker,2013,rank_totcost_ccc,29
Becker,2013,rank_totcost_hr,74
Becker,2013,rank_totcost_public,36
Becker,2013,rank_quality_premium,76
Becker,2014,rank_adj_supply_any,38
Becker,2014,rank_adj_supply_ccc,66
Becker,2014,rank_adj_supply_hr,11
Becker,2014,rank_adj_supply_public,11
Becker,2014,rank_totcost_any,46
Becker,2014,rank_totcost_ccc,32
Becker,2014,rank_totcost_hr,70
Becker,2014,rank_totcost_public,22
Becker,2014,rank_quality_premium,74
Becker,2015,rank_adj_supply_any,34
Becker,2015,rank_adj_supply_ccc,55
Becker,2015,rank_adj_supply_hr,15
Becker,2015,rank_adj_supply_public,14
Becker,2015,rank_totcost_any,40
Becker,2015,rank_totcost_ccc,26
Becker,2015,rank_totcost_hr,55
Becker,2015,rank_totcost_public,16
Becker,2015,rank_quality_premium,63
Becker,2016,rank_adj_supply_any,41
Becker,2016,rank_adj_supply_ccc,60
Becker,2016,rank_adj_supply_hr,19
Becker,2016,rank_adj_supply_public,29
Becker,2016,rank_totcost_any,31
Becker,2016,rank_totcost_ccc,18
Becker,2016,rank_totcost_hr,36
Becker,2016,rank_totcost_public,20
Becker,2016,rank_quality_premium,52
Becker,2017,rank_adj_supply_any,34
Becker,2017,rank_adj_supply_ccc,67
Becker,2017,rank_adj_supply_hr,23
Becker,2017,rank_adj_supply_public,13
Becker,2017,rank_totcost_any,33
Becker,2017,rank_totcost_ccc,13
Becker,2017,rank_totcost_hr,57
Becker,2017,rank_totcost_public,19
Becker,2017,rank_quality_premium,63
Becker,2018,rank_adj_supply_any,42
Becker,2018,rank_adj_supply_ccc,65
Becker,2018,rank_adj_supply_hr,12
Becker,2018,rank_adj_supply_public,25
Becker,2018,rank_totcost_any,45
Becker,2018,rank_totcost_ccc,26
Becker,2018,rank_totcost_hr,38
Becker,2018,rank_totcost_public,20
Becker,2018,rank_quality_premium,29
Beltrami,2012,rank_adj_supply_any,36
Beltrami,2012,rank_adj_supply_ccc,57
Beltrami,2012,rank_adj_supply_hr,
Beltrami,2012,rank_adj_supply_public,6
Beltrami,2012,rank_totcost_any,76
Beltrami,2012,rank_totcost_ccc,44
Beltrami,2012,rank_totcost_hr,
Beltrami,2012,rank_totcost_public,28
Beltrami,2012,rank_quality_premium,
Beltrami,2013,rank_adj_supply_any,40
Beltrami,2013,rank_adj_supply_ccc,53
Beltrami,2013,rank_adj_supply_hr,70.5
Beltrami,2013,rank_adj_supply_public,6
Beltrami,2013,rank_totcost_any,66
Beltrami,2013,rank_totcost_ccc,36
Beltrami,2013,rank_totcost_hr,26
Beltrami,2013,rank_totcost_public,19
Beltrami,2013,rank_quality_premium,26
Beltrami,2014,rank_adj_supply_any,47
Beltrami,2014,rank_adj_supply_ccc,38
Beltrami,2014,rank_adj_supply_hr,35
Beltrami,2014,rank_adj_supply_public,28
Beltrami,2014,rank_totcost_any,59
Beltrami,2014,rank_totcost_ccc,28
Beltrami,2014,rank_totcost_hr,42
Beltrami,2014,rank_totcost_public,24
Beltrami,2014,rank_quality_premium,33
Beltrami,2015,rank_adj_supply_any,53
Beltrami,2015,rank_adj_supply_ccc,58
Beltrami,2015,rank_adj_supply_hr,57
Beltrami,2015,rank_adj_supply_public,17
Beltrami,2015,rank_totcost_any,67
Beltrami,2015,rank_totcost_ccc,40
Beltrami,2015,rank_totcost_hr,50
Beltrami,2015,rank_totcost_public,23
Beltrami,2015,rank_quality_premium,54
Beltrami,2016,rank_adj_supply_any,56
Beltrami,2016,rank_adj_supply_ccc,65
Beltrami,2016,rank_adj_supply_hr,68
Beltrami,2016,rank_adj_supply_public,24
Beltrami,2016,rank_totcost_any,51
Beltrami,2016,rank_totcost_ccc,26
Beltrami,2016,rank_totcost_hr,24
Beltrami,2016,rank_totcost_public,25
Beltrami,2016,rank_quality_premium,29
Beltrami,2017,rank_adj_supply_any,60
Beltrami,2017,rank_adj_supply_ccc,59
Beltrami,2017,rank_adj_supply_hr,69
Beltrami,2017,rank_adj_supply_public,22
Beltrami,2017,rank_totcost_any,49
Beltrami,2017,rank_totcost_ccc,28
Beltrami,2017,rank_totcost_hr,6
Beltrami,2017,rank_totcost_public,42
Beltrami,2017,rank_quality_premium,7
Beltrami,2018,rank_adj_supply_any,64
Beltrami,2018,rank_adj_supply_ccc,59
Beltrami,2018,rank_adj_supply_hr,62
Beltrami,2018,rank_adj_supply_public,39
Beltrami,2018,rank_totcost_any,57
Beltrami,2018,rank_totcost_ccc,43
Beltrami,2018,rank_totcost_hr,63
Beltrami,2018,rank_totcost_public,19
Beltrami,2018,rank_quality_premium,68
Benton,2012,rank_adj_supply_any,38
Benton,2012,rank_adj_supply_ccc,29
Benton,2012,rank_adj_supply_hr,
Benton,2012,rank_adj_supply_public,77
Benton,2012,rank_totcost_any,15
Benton,2012,rank_totcost_ccc,62
Benton,2012,rank_totcost_hr,
Benton,2012,rank_totcost_public,58
Benton,2012,rank_quality_premium,
Benton,2013,rank_adj_supply_any,35
Benton,2013,rank_adj_supply_ccc,30
Benton,2013,rank_adj_supply_hr,25
Benton,2013,rank_adj_supply_public,67
Benton,2013,rank_totcost_any,17
Benton,2013,rank_totcost_ccc,25
Benton,2013,rank_totcost_hr,29
Benton,2013,rank_totcost_public,45
Benton,2013,rank_quality_premium,31
Benton,2014,rank_adj_supply_any,37
Benton,2014,rank_adj_supply_ccc,33
Benton,2014,rank_adj_supply_hr,42
Benton,2014,rank_adj_supply_public,71
Benton,2014,rank_totcost_any,15
Benton,2014,rank_totcost_ccc,26
Benton,2014,rank_totcost_hr,24
Benton,2014,rank_totcost_public,47
Benton,2014,rank_quality_premium,27
Benton,2015,rank_adj_supply_any,41
Benton,2015,rank_adj_supply_ccc,31
Benton,2015,rank_adj_supply_hr,28
Benton,2015,rank_adj_supply_public,73
Benton,2015,rank_totcost_any,17
Benton,2015,rank_totcost_ccc,24
Benton,2015,rank_totcost_hr,28
Benton,2015,rank_totcost_public,46
Benton,2015,rank_quality_premium,24
Benton,2016,rank_adj_supply_any,32
Benton,2016,rank_adj_supply_ccc,17
Benton,2016,rank_adj_supply_hr,38
Benton,2016,rank_adj_supply_public,82
Benton,2016,rank_totcost_any,15
Benton,2016,rank_totcost_ccc,65
Benton,2016,rank_totcost_hr,40
Benton,2016,rank_totcost_public,52
Benton,2016,rank_quality_premium,58
Benton,2017,rank_adj_supply_any,26
Benton,2017,rank_adj_supply_ccc,24
Benton,2017,rank_adj_supply_hr,41
Benton,2017,rank_adj_supply_public,79
Benton,2017,rank_totcost_any,14
Benton,2017,rank_totcost_ccc,69
Benton,2017,rank_totcost_hr,23
Benton,2017,rank_totcost_public,63
Benton,2017,rank_quality_premium,23
Benton,2018,rank_adj_supply_any,28
Benton,2018,rank_adj_supply_ccc,20
Benton,2018,rank_adj_supply_hr,28
Benton,2018,rank_adj_supply_public,77
Benton,2018,rank_totcost_any,13
Benton,2018,rank_totcost_ccc,23
Benton,2018,rank_totcost_hr,11
Benton,2018,rank_totcost_public,44
Benton,2018,rank_quality_premium,16
Big Stone,2012,rank_adj_supply_any,52
Big Stone,2012,rank_adj_supply_ccc,79
Big Stone,2012,rank_adj_supply_hr,
Big Stone,2012,rank_adj_supply_public,24
Big Stone,2012,rank_totcost_any,82
Big Stone,2012,rank_totcost_ccc,17
Big Stone,2012,rank_totcost_hr,
Big Stone,2012,rank_totcost_public,41
Big Stone,2012,rank_quality_premium,
Big Stone,2013,rank_adj_supply_any,48
Big Stone,2013,rank_adj_supply_ccc,79
Big Stone,2013,rank_adj_supply_hr,49
Big Stone,2013,rank_adj_supply_public,28
Big Stone,2013,rank_totcost_any,82
Big Stone,2013,rank_totcost_ccc,74
Big Stone,2013,rank_totcost_hr,81
Big Stone,2013,rank_totcost_public,60
Big Stone,2013,rank_quality_premium,74
Big Stone,2014,rank_adj_supply_any,49
Big Stone,2014,rank_adj_supply_ccc,79
Big Stone,2014,rank_adj_supply_hr,62
Big Stone,2014,rank_adj_supply_public,47
Big Stone,2014,rank_totcost_any,68
Big Stone,2014,rank_totcost_ccc,78
Big Stone,2014,rank_totcost_hr,77
Big Stone,2014,rank_totcost_public,34
Big Stone,2014,rank_quality_premium,70
Big Stone,2015,rank_adj_supply_any,44
Big Stone,2015,rank_adj_supply_ccc,77
Big Stone,2015,rank_adj_supply_hr,66
Big Stone,2015,rank_adj_supply_public,43
Big Stone,2015,rank_totcost_any,76
Big Stone,2015,rank_totcost_ccc,77
Big Stone,2015,rank_totcost_hr,74
Big Stone,2015,rank_totcost_public,31
Big Stone,2015,rank_quality_premium,58
Big Stone,2016,rank_adj_supply_any,42
Big Stone,2016,rank_adj_supply_ccc,76
Big Stone,2016,rank_adj_supply_hr,83.5
Big Stone,2016,rank_adj_supply_public,26
Big Stone,2016,rank_totcost_any,82
Big Stone,2016,rank_totcost_ccc,16
Big Stone,2016,rank_totcost_hr,4
Big Stone,2016,rank_totcost_public,12
Big Stone,2016,rank_quality_premium,80
Big Stone,2017,rank_adj_supply_any,47
Big Stone,2017,rank_adj_supply_ccc,75
Big Stone,2017,rank_adj_supply_hr,
Big Stone,2017,rank_adj_supply_public,46
Big Stone,2017,rank_totcost_any,38
Big Stone,2017,rank_totcost_ccc,22
Big Stone,2017,rank_totcost_hr,
Big Stone,2017,rank_totcost_public,9
Big Stone,2017,rank_quality_premium,
Big Stone,2018,rank_adj_supply_any,26
Big Stone,2018,rank_adj_supply_ccc,76
Big Stone,2018,rank_adj_supply_hr,
Big Stone,2018,rank_adj_supply_public,34
Big Stone,2018,rank_totcost_any,74
Big Stone,2018,rank_totcost_ccc,59
Big Stone,2018,rank_totcost_hr,
Big Stone,2018,rank_totcost_public,28
Big Stone,2018,rank_quality_premium,
Blue Earth,2012,rank_adj_supply_any,6
Blue Earth,2012,rank_adj_supply_ccc,6
Blue Earth,2012,rank_adj_supply_hr,
Blue Earth,2012,rank_adj_supply_public,8
Blue Earth,2012,rank_totcost_any,32
Blue Earth,2012,rank_totcost_ccc,85
Blue Earth,2012,rank_totcost_hr,
Blue Earth,2012,rank_totcost_public,68
Blue Earth,2012,rank_quality_premium,
Blue Earth,2013,rank_adj_supply_any,8
Blue Earth,2013,rank_adj_supply_ccc,9
Blue Earth,2013,rank_adj_supply_hr,38
Blue Earth,2013,rank_adj_supply_public,9
Blue Earth,2013,rank_totcost_any,30
Blue Earth,2013,rank_totcost_ccc,49
Blue Earth,2013,rank_totcost_hr,78
Blue Earth,2013,rank_totcost_public,75
Blue Earth,2013,rank_quality_premium,86
Blue Earth,2014,rank_adj_supply_any,12
Blue Earth,2014,rank_adj_supply_ccc,8
Blue Earth,2014,rank_adj_supply_hr,38
Blue Earth,2014,rank_adj_supply_public,10
Blue Earth,2014,rank_totcost_any,28
Blue Earth,2014,rank_totcost_ccc,48
Blue Earth,2014,rank_totcost_hr,57
Blue Earth,2014,rank_totcost_public,67
Blue Earth,2014,rank_quality_premium,67
Blue Earth,2015,rank_adj_supply_any,6
Blue Earth,2015,rank_adj_supply_ccc,6
Blue Earth,2015,rank_adj_supply_hr,43
Blue Earth,2015,rank_adj_supply_public,10
Blue Earth,2015,rank_totcost_any,28
Blue Earth,2015,rank_totcost_ccc,55
Blue Earth,2015,rank_totcost_hr,77
Blue Earth,2015,rank_totcost_public,71
Blue Earth,2015,rank_quality_premium,83
Blue Earth,2016,rank_adj_supply_any,8
Blue Earth,2016,rank_adj_supply_ccc,4
Blue Earth,2016,rank_adj_supply_hr,60
Blue Earth,2016,rank_adj_supply_public,7
Blue Earth,2016,rank_totcost_any,22
Blue Earth,2016,rank_totcost_ccc,80
Blue Earth,2016,rank_totcost_hr,55
Blue Earth,2016,rank_totcost_public,68
Blue Earth,2016,rank_quality_premium,73
Blue Earth,2017,rank_adj_supply_any,4
Blue Earth,2017,rank_adj_supply_ccc,2
Blue Earth,2017,rank_adj_supply_hr,51
Blue Earth,2017,rank_adj_supply_public,7
Blue Earth,2017,rank_totcost_any,41
Blue Earth,2017,rank_totcost_ccc,84
Blue Earth,2017,rank_totcost_hr,48
Blue Earth,2017,rank_totcost_public,76
Blue Earth,2017,rank_quality_premium,55
Blue Earth,2018,rank_adj_supply_any,5
Blue Earth,2018,rank_adj_supply_ccc,4
Blue Earth,2018,rank_adj_supply_hr,54
Blue Earth,2018,rank_adj_supply_public,6
Blue Earth,2018,rank_totcost_any,30
Blue Earth,2018,rank_totcost_ccc,52
Blue Earth,2018,rank_totcost_hr,43
Blue Earth,2018,rank_totcost_public,75
Blue Earth,2018,rank_quality_premium,73
Brown,2012,rank_adj_supply_any,3
Brown,2012,rank_adj_supply_ccc,24
Brown,2012,rank_adj_supply_hr,
Brown,2012,rank_adj_supply_public,30
Brown,2012,rank_totcost_any,56
Brown,2012,rank_totcost_ccc,79
Brown,2012,rank_totcost_hr,
Brown,2012,rank_totcost_public,21
Brown,2012,rank_quality_premium,
Brown,2013,rank_adj_supply_any,7
Brown,2013,rank_adj_supply_ccc,25
Brown,2013,rank_adj_supply_hr,34
Brown,2013,rank_adj_supply_public,76
Brown,2013,rank_totcost_any,42
Brown,2013,rank_totcost_ccc,66
Brown,2013,rank_totcost_hr,68
Brown,2013,rank_totcost_public,21
Brown,2013,rank_quality_premium,57
Brown,2014,rank_adj_supply_any,10
Brown,2014,rank_adj_supply_ccc,31
Brown,2014,rank_adj_supply_hr,33
Brown,2014,rank_adj_supply_public,42
Brown,2014,rank_totcost_any,48
Brown,2014,rank_totcost_ccc,72
Brown,2014,rank_totcost_hr,78
Brown,2014,rank_totcost_public,84
Brown,2014,rank_quality_premium,77
Brown,2015,rank_adj_supply_any,4
Brown,2015,rank_adj_supply_ccc,30
Brown,2015,rank_adj_supply_hr,39
Brown,2015,rank_adj_supply_public,12
Brown,2015,rank_totcost_any,62
Brown,2015,rank_totcost_ccc,72
Brown,2015,rank_totcost_hr,78
Brown,2015,rank_totcost_public,85
Brown,2015,rank_quality_premium,73
Brown,2016,rank_adj_supply_any,4
Brown,2016,rank_adj_supply_ccc,24
Brown,2016,rank_adj_supply_hr,33
Brown,2016,rank_adj_supply_public,25
Brown,2016,rank_totcost_any,39
Brown,2016,rank_totcost_ccc,78
Brown,2016,rank_totcost_hr,69
Brown,2016,rank_totcost_public,56
Brown,2016,rank_quality_premium,56
Brown,2017,rank_adj_supply_any,6
Brown,2017,rank_adj_supply_ccc,29
Brown,2017,rank_adj_supply_hr,27
Brown,2017,rank_adj_supply_public,33
Brown,2017,rank_totcost_any,69
Brown,2017,rank_totcost_ccc,79
Brown,2017,rank_totcost_hr,72
Brown,2017,rank_totcost_public,77
Brown,2017,rank_quality_premium,73
Brown,2018,rank_adj_supply_any,3
Brown,2018,rank_adj_supply_ccc,27
Brown,2018,rank_adj_supply_hr,40
Brown,2018,rank_adj_supply_public,12
Brown,2018,rank_totcost_any,51
Brown,2018,rank_totcost_ccc,80
Brown,2018,rank_totcost_hr,74
Brown,2018,rank_totcost_public,82
Brown,2018,rank_quality_premium,72
Carlton,2012,rank_adj_supply_any,59
Carlton,2012,rank_adj_supply_ccc,37
Carlton,2012,rank_adj_supply_hr,
Carlton,2012,rank_adj_supply_public,18
Carlton,2012,rank_totcost_any,33
Carlton,2012,rank_totcost_ccc,59
Carlton,2012,rank_totcost_hr,
Carlton,2012,rank_totcost_public,27
Carlton,2012,rank_quality_premium,
Carlton,2013,rank_adj_supply_any,50
Carlton,2013,rank_adj_supply_ccc,27
Carlton,2013,rank_adj_supply_hr,18
Carlton,2013,rank_adj_supply_public,15
Carlton,2013,rank_totcost_any,34
Carlton,2013,rank_totcost_ccc,68
Carlton,2013,rank_totcost_hr,66
Carlton,2013,rank_totcost_public,25
Carlton,2013,rank_quality_premium,70
Carlton,2014,rank_adj_supply_any,43
Carlton,2014,rank_adj_supply_ccc,20
Carlton,2014,rank_adj_supply_hr,9
Carlton,2014,rank_adj_supply_public,7
Carlton,2014,rank_totcost_any,58
Carlton,2014,rank_totcost_ccc,82
Carlton,2014,rank_totcost_hr,84
Carlton,2014,rank_totcost_public,51
Carlton,2014,rank_quality_premium,86
Carlton,2015,rank_adj_supply_any,43
Carlton,2015,rank_adj_supply_ccc,16
Carlton,2015,rank_adj_supply_hr,7
Carlton,2015,rank_adj_supply_public,8
Carlton,2015,rank_totcost_any,54
Carlton,2015,rank_totcost_ccc,75
Carlton,2015,rank_totcost_hr,80
Carlton,2015,rank_totcost_public,48
Carlton,2015,rank_quality_premium,82
Carlton,2016,rank_adj_supply_any,45
Carlton,2016,rank_adj_supply_ccc,11
Carlton,2016,rank_adj_supply_hr,2
Carlton,2016,rank_adj_supply_public,55
Carlton,2016,rank_totcost_any,35
Carlton,2016,rank_totcost_ccc,81
Carlton,2016,rank_totcost_hr,67
Carlton,2016,rank_totcost_public,51
Carlton,2016,rank_quality_premium,33
Carlton,2017,rank_adj_supply_any,30
Carlton,2017,rank_adj_supply_ccc,12
Carlton,2017,rank_adj_supply_hr,1
Carlton,2017,rank_adj_supply_public,35
Carlton,2017,rank_totcost_any,42
Carlton,2017,rank_totcost_ccc,76
Carlton,2017,rank_totcost_hr,42
Carlton,2017,rank_totcost_public,66
Carlton,2017,rank_quality_premium,54
Carlton,2018,rank_adj_supply_any,43
Carlton,2018,rank_adj_supply_ccc,26
Carlton,2018,rank_adj_supply_hr,13
Carlton,2018,rank_adj_supply_public,19
Carlton,2018,rank_totcost_any,64
Carlton,2018,rank_totcost_ccc,77
Carlton,2018,rank_totcost_hr,51
Carlton,2018,rank_totcost_public,57
Carlton,2018,rank_quality_premium,49
Carver,2012,rank_adj_supply_any,65
Carver,2012,rank_adj_supply_ccc,8
Carver,2012,rank_adj_supply_hr,
Carver,2012,rank_adj_supply_public,81
Carver,2012,rank_totcost_any,4
Carver,2012,rank_totcost_ccc,41
Carver,2012,rank_totcost_hr,
Carver,2012,rank_totcost_public,70
Carver,2012,rank_quality_premium,
Carver,2013,rank_adj_supply_any,65
Carver,2013,rank_adj_supply_ccc,5
Carver,2013,rank_adj_supply_hr,9
Carver,2013,rank_adj_supply_public,80
